Model,Params,Epoch,TrainLoss,ValLoss,P,R,Acc,F1,FPR,FNR
CNN_Base,1731581,36,0.0004054839418341334,0,0.9742715437073776,0.9727638502011761,0.9738691931540342,0.9735171132104693,0.02505282221551464,0.027236149798823894
CNN_Base,1731581,37,0.00039107715621447336,0,0.9742954475069681,0.9736923553079542,0.9743276283618582,0.9739938080495356,0.02505282221551464,0.026307644692045808
CNN_Base,1731581,38,0.00038002316712383897,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,39,0.0003702201306273659,0,0.9742715437073776,0.9727638502011761,0.9738691931540342,0.9735171132104693,0.02505282221551464,0.027236149798823894
CNN_Base,1731581,40,0.000363002570408683,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,41,0.0003555261752738331,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,42,0.0003500701652508444,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,43,0.00034919251181865827,0,0.9742795165788658,0.9730733519034355,0.9740220048899756,0.9736760606999071,0.02505282221551464,0.02692664809656453
CNN_Base,1731581,44,0.00034006725120259664,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,45,0.00033903359368336026,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,46,0.0003379321368321633,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,47,0.000336647907366009,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,48,0.00033642440617908363,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,49,0.0003316541758697265,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,50,0.0003337690062695541,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
